frame,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,trunk_flexion,trunk_lateral_flexion,neck_flexion,neck_lateral_flexion,knee_angle_symmetry,hip_angle_symmetry,shoulder_angle_symmetry
99,134.01004259574682,160.56683372158082,85.1306554500404,89.65005620960238,112.42992469707204,109.8356662240359,69.71077693436251,119.3152441112595,141.38107532494217,159.36226167220678,99.3368404265041,177.07159700176535,81.21598184541247,81.4698798741745,26.556791125833996,4.519400759561989,49.60446717689699
100,140.6133007834652,163.21754096712965,86.3689689509522,90.44915149161989,115.74930640239457,111.59434180921896,70.26845907630403,116.48131418107833,140.1943107913762,156.36075850506774,98.88001233509645,176.45568188685237,81.34216374846665,81.23067072534064,22.604240183664444,4.080182540667693,46.212855104774306
101,145.8052342376968,165.50916228861897,88.6629515573025,92.5595670673908,113.6956086387231,109.57260855490533,70.95051722735516,118.27277862620225,134.97058932097045,164.26787997311965,97.27011902319374,177.00369831468115,83.2305886567198,82.41861565468889,19.703928050922173,3.8966155100882958,47.32226139884709
102,139.09950801135864,162.23626371290482,87.13682976158896,92.05761194246526,111.19272082460994,110.0665946372663,71.29630672898837,120.47351570003781,124.41222739584911,157.48567761664128,97.48620283296485,176.50776445619292,84.16355941440911,82.4944100898467,23.13675570154618,4.9207821808763015,49.17720897104944
103,136.6098759006148,158.7340966906221,86.85173640213772,91.78887748414527,109.353130199713,111.57260555476117,69.82751520429632,122.59183017705865,118.37314863582078,155.68705191601597,97.87913454155162,176.23918460653425,83.5047933520673,82.8906064396074,22.124220790007286,4.937141082007557,52.764314972762335
104,120.76353261990302,148.14008682585407,76.29466153382765,85.46129356749246,111.32682958272878,115.87571704272463,64.31171228314658,113.8284869912682,122.91348253736602,146.77000633931,95.06895737150184,179.83926680019215,85.78011157333368,86.42257246640078,27.376554205951052,9.166632033664811,49.51677470812163
105,142.79917811724061,165.4279863059134,90.60240112816173,95.62930073555967,117.29669862542313,114.14553396966024,69.63716819759802,111.88635261841524,119.75334646893226,150.1734126272317,96.19188546184571,177.55242611425393,81.84536422465888,79.20106099113968,22.628808188672792,5.026899607397937,42.24918442081723
106,128.6647828401077,150.2645215384433,90.85495874269803,100.42034182596274,112.9526527653609,111.8099393900011,69.38278923456124,103.22910496608218,103.60660640227667,123.59335868024701,97.56188002427568,173.70642625506673,81.19840525181444,73.224546921733,21.599738698335585,9.565383083264706,33.84631573152093
107,131.27258543725048,152.55645237650717,92.9889555682806,96.9557582895127,108.69623743856228,109.23485927758904,67.20312722672897,104.25700497522176,110.54889793637605,114.28942822905712,97.06793246096058,173.65084413370636,83.28807880236548,76.2814145678944,21.283866939256683,3.9668027212320993,37.053877748492795
108,133.34282102961427,146.53992186335591,92.24045256745283,96.34368951303203,109.40438323966913,111.93431729511565,60.21110866941112,86.75641059481272,129.34386342571239,108.9246510139442,96.56165862181228,173.10325590549456,84.95677160758268,74.71890996296266,13.197100833741644,4.103236945579198,26.545301925401603
109,138.5183159950311,153.14350459667938,87.22634133631891,93.81781209791774,106.60986637694658,106.54370725080345,62.97017107870488,92.52642227469995,131.0630752879599,158.1113902581696,98.93803999626526,169.92917384859533,80.97649082398168,71.30628637405717,14.62518860164829,6.591470761598828,29.556251195995074
110,139.5033359616622,155.97920121924986,87.60255183126424,93.04721139957125,108.0309944332297,106.54277071115492,62.85284629843417,89.98157110940025,125.9343777087923,132.12111747355425,101.5225472749835,168.2908179884562,79.40596957024486,72.57253664889843,16.475865257587657,5.444659568307017,27.128724810966077
111,137.70725995185936,159.08662948763276,92.62068049882173,94.19617279973849,107.9237275742616,106.0734579821423,63.954835773252256,95.05203068480745,124.18628051897797,124.11591226338663,102.15731950279495,167.82870722173965,79.34371891021938,72.81271681619488,21.379369535773407,1.575492300916764,31.097194911555192
